,text,target
10399,"Russo hoy tenía un partido especial para citar a Vazquez, el 9 de inferiores. Tiene menos emoción ese tipo...",1
10400,"RT #USER#: Recuerden estas palabras, a cuenta de lo de “Socialismo o Libertad”",1
10401,#USER# #USER# Yo sospecho ma de Santi ahq #URL#,0
10402,#USER# Esa vacuna fue rechazada en Suiza. Vos ni siquiera vivís en Argentina.,1
10403,#USER# ¿Una boca como esta más o menos? #URL#,1
10404,RT #USER#: Dormire acompañada 😵😵😵😵😵😵 Miiierd... #URL#,0
10405,Muy superior el Cadiz B al Algeciras en el primer tiempo. 1-0 al descanso. Arbitro la hora!!!,0
10406,"RT #USER#: Me demoré, pero ya es momento de escuchar los mejores EPs y discos del 2020 según #USER# 🔥",0
10407,"—Amor, ¿me maquillé mucho? —Depende, ¿vas a salir con tus amigas o piensas matar a Batman?",0
10408,RT #USER#: Las manifestaciones feministas perjudican seriamente las salud de l#USER# machistas #URL#,1
10409,"#USER# #USER# Dice Chertorivski que no hay plan, que muy mal ..que el y Super Narro lo podrian hacer mejor ..",1
10410,"RT #USER#: donde pongo el ojo, pongo el capricho",0
10411,RT #USER#: Ignacio Garriga pone en su sitio al presentador sectario del #HASHTAG#. 👏👏👏 #URL#,0
10412,RT #USER#: Cuántas grandes pistas dan los pequeños detalles.,0
10413,"RT #USER#: #USER# Más bien de extrema necesidad, disfrutalo...😂😂😂",1
10414,"Buenos días, empezamos a fabricar",1
10415,#USER# RT así está rico,0
10416,"RT #USER#: El manillar comenzará a temblar, la apertura de clásicas está cerca. #URL#",1
10417,"RT #USER#: Recuerdo canciones de guerra en batalla, a los hijos del sol ¡nadie nos calla! #URL#",1
10418,"RT #USER#: Años 50. Barcelona tenía muchos asentamientos de barracas. 2021. Barcelona retrocede 70 años Gracias, Colau",1
10419,RT #USER#: A los Valencianos... A los buenos días 🌹 #URL#,1
10420,"#USER# Era más que discutible que quedase alguno, en todo caso.",1
10421,RT #USER#: Noooo ya estamos en esos días donde anoche a las 17:30 estoy muy triste que alguien me de un abrazo por favor,1
10422,"Disfrutando las elecciones catalanas....VOX, nadie os ha regalado nada, OLE Y MI MÁS SINCERA ENHORABUENA!!!!!😊😊🥳🥳",1
10423,-si veo una vaca me la como + tio... - tenias que haber dicho muuu,0
10424,RT #USER#: Lo mejor de mi 2020 siempre TK REWIND 2020 #URL#,0
10425,"#USER# Que mujer señores, no tiene pelos en la lengua, te dice las cosas en la cara, y dice verdades puras verdades",1
10426,#USER# RT que rico la chupas amigo,0
10427,RT #USER#: Mi religión me prohíbe estar con alguien que no le guste la música de la banda y de despecho 🥴,0
10428,"RT #USER#: Ayúdame a conseguir seguidores , el que me siga lo sigo , sin trucos , sin quitar el folow , échame la mano con el RT 😉",1
10429,RT #USER#: Más votada 24h: La cena de Mariano Rajoy en el vuelo a la Eurocopa de Polonia costó 1.000 euros #URL#,1
10430,Domingo a las 9 de la noche juega fútbol puro equipo pendejo. Ni su puta madre los va a ver,1
10431,"#USER# Buenos días Yolanda, ten un bonito Miércoles 👍🙂",1
10432,#USER# Yo me hubiera quedado antes a Alvaro que a Malbasic. A Malbasic le hace falta una transfusión de sangre urgente.,0
10433,"RT #USER#: Mientras autónomos y pymes agonizan, el gobierno asigna cinco millones de euros más para los sindicatos.",1
10434,"RT #USER#: Hay doctores,,, y calamandurrios #URL#",0
10435,"#USER# Muchas gracias, Pablo. Un abrazo",0
10436,RT #USER#: Por más aventuras juntxs✨🤞🏼 TK REWIND 2020,0
10437,RT #USER#: Se le va a caer el pelo al que se pase de la raya. #URL#,1
10438,a veces el cerebro solo me funciona para pensar en LP cantando lost on you en vivo,0
10439,Con la tonteria han echo desaparecer a #HASHTAG# ... #HASHTAG# #USER# ....,1
10440,RT #USER#: Y aquí tienes la lista de todos los tuiteros que han hecho memes sobre tu muerte. #URL#,1
10441,"#USER# El PP debe desaparecer, con o sin Casado. Como el resto de partidos del régimen globalista.",0
10442,Si nacionalizaras también el gel de ducha no estaría mal . #URL#,1
10443,#USER# #USER# que te costaba ser así?,0
10444,"#USER# Hijos de puta, muertos de hambre, los odió por culeros",1
10445,RT #USER#: No importa madre como no van a importar 60 millones son buenos para vacunas para Coronavirus #URL#,1
10446,RT #USER#: ¿Con quién se ha reunido exactamente? #URL#,1
10447,Fuerzas yemeníes celebran primera venganza iraní contra EEUU #URL#,1
10448,"#USER# Vete a hacer política a Marruecos ,tu país .",1
10449,#USER# q es esto xfavor,0
10450,"RT #USER#: Por mucho que quieras a alguien, recuérdalo: Quiérete a ti el doble ❤️",0
10451,#USER# E3 (no por la monster en si pero si por las bebidas energéticas) @,0
10452,RT #USER#: *Durante el sexo* Ella: Porfa ya quitate eso Yo: *Apretandome la banda ninja de Naruto* ni loco.,0
10453,"#USER# Ah que bueno, evitaron 52000 muertos!!! Ho no!",1
10454,"es de pr, adicta a la candela",1
10455,Que ganas de tirar todo a la mierda y considerarme de vacaciones,0
10456,RT #USER#: Al final gran parte de la clase media alta argentina resultaron ser unos ignorantes.,0
10457,#USER# Contrólate macho q estás perdiendo los papeles d los nervios,1
10458,RT #USER#: “No se les echará combustible a nadie”: Endurecen medidas en el Delta por temor a variante brasileña,0
10459,"El ""feminismo liberal"" de Casado es el machismo de toda la vida. #URL# via #USER#",1
10460,Lo único que quiero es dormir con mi gordito 🥺,0
10461,De vez en cuando hay que defender al Jefe. #URL#,1
10462,#USER# Eso hasta que se te cruza el profesor de spinning en tu rutina. 🤣🤣🤣,0
10463,"#USER# #USER# #USER# #USER# #USER# Esto es un club de fútbol ,no una ONG",1
10464,#USER# Si los llevamos en palmitas!! Les sobra escolta,1
10465,RT #USER#: Antonio Baños se dice Anthony Wc en inglés.,1
10466,"RT #USER#: vamos por ahí a charlar d la vida y a tomarnos unos matess, t va?",0
10467,"¿Alguien me podría explicar que es el famoso ""patriarcado""?",1
10468,"RT #USER#: Sánchez hunde a Andalucía en el reparto del Fondo Covid-19: ¡un andaluz ""vale"" la mitad que un catalán!",1
10469,Quiere ser camarada para que le digan capriles el madurito,1
10470,RT #USER#: Trabajando duro... 💪💪💪 #HASHTAG# #HASHTAG# #URL#,0
10471,"No es que #USER# se quede solo, es que ya solo queda VOX... #URL#",1
10472,"Marihuana en una mano, una pizza en la otra y la flaca que me mata encima mío. Sin palabras",1
10473,#HASHTAG# #HASHTAG# cosas del #HASHTAG# jajaja...😂😂😂!!! #USER# y #HASHTAG# eres lo peor en serio jajaja...😂😂😂!!! #USER#,1
10474,#USER# #USER# De nosotros nadie se acuerda 😔 #URL#,1
10475,RT #USER#: Que atractivas son las mujeres españolas Ojalá algun día conocer alguna Saludos desde España!,0
10476,A veces Dios se lleva a las personas que mas queremos.,0
10477,RT #USER#: Mientras tanto en Narnia #URL#,0
10478,Es posible que alguien que te caiga tan mal y al mismo tiempo te la quieras re cojer?,0
10479,💚Hace un año que soy vegetariana💚,0
10480,#USER# #USER# La madre que los parió,1
10481,friki frikitona t veo en los espejos del mercadona,0
10482,"#USER# Si son de la esfera anglosajona, que me pillen en mi Lancia de 850 CV",0
10483,#USER# ay nooo a mí me pasó lo mismo pero metafóricamente ahre,0
10484,#USER# #USER# Pero el es José Ramón,0
10485,#USER# Al principio estaba sisisis y al final termine como vas a decir que linda la biologia,0
10486,"Si alguien se burla de ti por ser gorda, ignóralos. Recuerda, vales mucho, y más si es por kilo.",0
10487,RT #USER#: 📢 ¡ATENCIÓN! Sorteamos 1 pack de #HASHTAG# compuesto de estos 3 volúmenes: 🔸 #URL# 🔸,0
10488,RT #USER#: y viste si no tenes moto no sos nadieeee,0
10489,La sonrisa más real de los últimos días.,0
10490,#USER# EN el canal 50 de Imagenio.,0
10491,Y luego están mamando que fue feminicidio #URL#,1
10492,RT #USER#: Las dos Españas #URL#,0
10493,#USER# Y el gobierno más progresista de la historia,1
10494,"Jesús se pone intenso, por favor alguien que sea su novia",0
10495,"RT #USER#: Hola, pareces una mala decisión, bésame.",1
10496,#USER# Galletas de soda con queso crema y coca cola,0
10497,#USER# Un pantera rosa😢,0
10498,¿Cómo se supera algo que deseaste con todo el alma?,0
10499,lo he tuiteado solo porque me han dicho que no me animaba y realmente no me importa si están de acuerdo o no,0
10500,#USER# no soy furra que conste,1
10501,RT #USER#: somos bertran ahora mismo #URL#,0
10502,RT #USER#: Aprobado general salvo casos muy excepcionales. #URL#,1
10503,Lo has descrito a la perfección 😆😆👌🏻 #URL#,1
10504,Marcos si a los 43 aun no te ves maduro y preparado... 😂 #HASHTAG#,0
10505,#USER# #USER# q me lo presente a mi también 👀,0
10506,#USER# #USER# La queremos Presidenta por SIEMPRE ☺️☺️,1
10507,RT #USER#: Esto de Risto Mejide. El muy 🇪🇦🤡 #URL#,1
10508,RT #USER#: El eurostars torre Sevilla que es el nuevo prive mamona?,0
10509,RT #USER#: se me partió el corazón. luchamos por ella. por la memoria de su mamá. por todas. #HASHTAG# #HASHTAG#,1
10510,"RT #USER#: #USER# #USER# #USER# #USER# Si si, secuestro de la persona a la que se quiere controlar",1
10511,q rompe bolas #URL#,0
10512,"Ser feo tiene sus ventajas, pero como soy hermoso nose cuales son",0
10513,Pues anda que hoy #URL#,0
10514,Parecen MENAS. Corregidme si me equivoco. Que cierren bien el Decathlon. #URL#,1
10515,RT #USER#: #USER# Son necesarios para el 18 de julio 2.0,1
10516,"#USER# Depende, ¿cuántos cumples?",0
10517,RT #USER#: Yo: Hoy me voy a acostar temprano. Yo a las 3 de la mañana: #URL#,0
10518,RT #USER#: Para que luego digan que Sánchez no tiene amigos.,1
10519,Javi Galan lo fichaba con los ojos cerrados.,0
10520,#USER# #USER# Más que un veleta es un sucio parásito.,1
10521,#USER# RT eres un pendejo y mediocre,0
10522,"#USER# La armada Brankaleone 😂😂😂😂😂😂😂 Hay que ver quien es Brancaleone, o será Brancatelli? 😆😆😆😅😅😃😃😃😂😁😁😁",1
10523,#USER# Dan un asco increíble los medios...,1
10524,Se la están haciendo al madrid,0
10525,"no puedo creer que me duerma a las 23:30 y a las 9:30 ya este despierto tomando mate, un viejo de 60 años",0
10526,#USER# No aportáis nada bueno en el club. No sentís ni representais este escudo. Fuera de Valencia!!!!!,1
10527,#USER# Por favor. Hagan nota de este escándalo!!!,0
10528,RT #USER#: Nueva categoría de inmigrante ilegal ( y delincuente): EX-MENA Whats a fuck!!!! #URL#,1
10529,RT #USER#: VOTA: ¿De qué lado te posicionas? 🔄 Oriana e Iván ❤ Fani y Christofer #HASHTAG# #HASHTAG# #URL#,0
10530,RT #USER#: Vamos a salvar a yiya pero ya sabemos que se la van a cargar por complacer a la #HASHTAG# #URL#,0
10531,RT #USER#: Todos los sábados vamos a recordar esto: #URL#,1
10532,#USER# ya tuiteaste eso el otro día para qué lo tuiteas de nuevo,0
10533,RT #USER#: Y así es siempre Ella es el mar Y yo la tormenta #URL#,0
10534,Yo en mi rancho #URL#,0
10535,#USER# #USER# #USER# Te lo mereces amigo 😉,1
10536,RT #USER#: así de feliz me hacen las papas fritas,0
10537,RT #USER#: A ellos dénmelos siempre ❤️ #URL#,1
10538,"#USER# Y que ha ganado, me pregunto yo ???",1
10539,Eso es tener huevos 🥚 #URL#,1
10540,Ers una mierda negro maldito,1
10541,RT #USER#: La edad de oro del periodismo #USER# #URL#,1
10542,Primer hoodie que hago 😍 IG: #URL# #URL#,0
10543,"Podre tener 2,3 amigas pero ellas son lo que 10 juntas no pueden llegar a ser .",0
10544,"RT #USER#: —Disculpen, ¿es esta la fragua de Vulcano? —Sí, en Hefesto. #URL#",1
10545,yo: *toco un botón enorme que dice instalar* mi abuela: #URL#,0
10546,RT #USER#: Un sueño hecho realidad. Un Ministerio a su medida. #URL#,1
10547,RT #USER#: te quiero gatito que se esconde para dar un sustito #URL#,0
10548,RT #USER#: Tengo una idea bastante aproximada del castigo que merecen esos siete desalmados. #URL#,1
10549,#USER# #USER# #USER# 🤞🤞🤞Deseo lo mismo suerte y a cuidarse lo más que se pueda.,0
10550,"RT #USER#: Un Mexicano 🇲🇽 podrá regresar 1000 veces con su ex, pero nunca donde venden tacos que le hicieron daño.",0
10551,"#USER# #USER# Pudiendo elegir, me van más los extremos (rubio, pelirrojo, negro cuervo...).",1
10552,El mamador y unos compas... #USER# #URL#,1
10553,#USER# #USER# Mienten más q hablan estos podemitas revolucionarios #URL#,1
10554,RT #USER#: Quiero ser un gay en Halloween de 2021 #URL#,0
10555,Es lo que pasa cuando no tienes 1.400 dedos pa contar. #URL#,0
10556,Te imaginas tener la autoestima del carapolla? el verdadero quien pudiera #URL#,0
10557,"RT #USER#: #USER# se pasó, está EN LA MADREEEE, te amoo 💖 #URL#",0
10558,"RT #USER#: Pestañas, peluquería, uñas, ropa, maquillaje, que caro y difícil es ser mujer",1
10559,no quiero ir mañana al hospital 😭,0
10560,RT #USER#: 🔴ÚLTIMA HORA | El Alcoyano se salta los protocolos y vacuna al Real Madrid.,1
10561,"#USER# Fuerza, mucho ánimo y a cuidarse mucho",0
10562,#USER# RT ábrete el culo rico que tienes,0
10563,¿Cómo les va con su feminismo tóxico? ¿Ya culparon al heteropatriarcado por su falta de responsabilidad personal?,1
10564,#USER# #USER# Si tú eres de VOX hay que echarte del partido a la voz de YYAAAAA,1
10565,#USER# felicidades! #HASHTAG# el patin,0
10566,Un sicario del PRIismo: #URL#,0
10567,RT #USER#: Los concepcioneros encontraron la manera de usar sus motos hasta en el río #URL#,0
10568,RT #USER#: Así dile 🤭🤣🤣🤣 Quedo a sus órdenes #HASHTAG# #URL#,0
10569,Está brutal como cada casa/familia tiene su propio olor like en la ropa y to’,0
10570,RT #USER#: MÁXIMA DIFUSIÓN A nuestro amigo Kurogane le han suspendido la cuenta. Ahora está en #USER#. RT por favor.,1
10571,RT #USER#: El 8M y tal. #URL#,0
10572,"#USER# Ni idea, pero cuándo leí el libro no recuerdo nada de eso...",1
10573,"#USER# A quien Dios se la dé, Sanjurjo se la bendiga.",1
10574,RT #USER#: 🛑Decía Arrimadas hace 5 meses. ¿¿Algo de un problema moral con mociones de censura?? Te tienes que reír...😂😂😂,1
10575,Ufff me marco un school shooting si alguien tiene tal jeta de decirme esto #URL#,0
10576,Vamos LULA carajo!!! #HASHTAG# #URL#,0
10577,RT #USER#: Enseñar al (cateto) que no sabe #URL#,1
10578,RT #USER#: Desaparecen 4.400 vacunas #URL#,0
10579,#USER# no me caso contigo pq no estoy en Uruguay ficho,0
10580,#USER# era uno rubio de pelo corto aaa,0
10581,RT #USER#: La vacunación NO devolverá la vida a la normalidad: AP publicó artículo que generó críticas y desconcierto,1
10582,"yo conté 13, la Fiscalí del Estado dijo que fueron 10 y cuatro heridos. 🤷‍♀️ #URL#",1
10583,#USER# PIPARO y su marido son especialistas en eso de PISAR. A propósito ya renunció la GORILA P I P A R O ?????????,1
10584,RT #USER#: 7 años de un amor puro y sincero #HASHTAG# #URL#,0
10585,#USER# #USER# #USER# #USER# #USER# #USER# #USER# #HASHTAG# La última cacería de Kraven,0
10586,#USER# Por mi que se quede asi el resto del año ✌🏼😆,0
10587,"RT #USER#: El diputado andaluz de Cs Fran Carrillo: ""Estoy hasta los cojones de todos nosotros"" #URL#",1
10588,"RT #USER#: este 2021, dejo ir todo que en el 2020 me rompió, amén.",0
10589,somos dos cochinas marranas juntadas x el destino #USER# #URL#,0
10590,"Marathon equipo de segunda división, se dice y sin miedo mi raza.",1
10591,"RT #USER#: [VIDEO] Lasarte: ""Tener esta oportunidad hace que vuelen los sueños, vuele la ilusión"" #URL#",1
10592,a la mierda la peña indecisa loco,0
10593,Grande el abuelito. #URL#,1
10594,"RT #USER#: Dos vacunas en Abu Dhabi son un escándalo, treinta mil vacunas desaparecidas en España, no.",0
10595,#USER# realmente el tweet de Amal sabe demasiadas cosas es cierto ahhaha,0
10596,#USER# las cerdas se sacian?,0
10597,RT #USER#: Librerías no han saqueado ninguna. #URL#,1
10598,RT #USER#: Olvidáis que esta criatura también fue militante de Ciudadanos ??? #URL#,1
10599,"RT #USER#: Lescano propone ""cuidar a la policía"". Mendoza propone una reforma institucional de la policía. Ustedes deciden.",0
10600,RT #USER#: Lionel Messi es el mejor jugador de la historia sin ningún tipo de discusión.,0
10601,¡MEDIA SANCION! Aborto Legal señores. Orgulloso de mi pais y de la seguridad sanitaria que de ahora en adelante van a tener las pibas,0
10602,RT #USER#: La alcaldía de Madrid en manos de Ortega-Smith y la alcaldía de Barcelona en manos de Manuel Valls. #HASHTAG#,1
